step,epoch,train_disc_loss,train_gen_loss
114,28,nan,nan
115,28,nan,nan
116,29,nan,nan
117,29,nan,nan
118,29,nan,nan
119,29,nan,nan
120,30,nan,nan
121,30,nan,nan
122,30,nan,nan
123,30,nan,nan
124,31,nan,nan
125,31,nan,nan
126,31,nan,nan
127,31,nan,nan
128,32,nan,nan
129,32,nan,nan
130,32,nan,nan
131,32,nan,nan
132,33,nan,nan
133,33,nan,nan
134,33,nan,nan
135,33,nan,nan
136,34,nan,nan
137,34,nan,nan
138,34,nan,nan
139,34,nan,nan
140,35,nan,nan
141,35,nan,nan
142,35,nan,nan
143,35,nan,nan
144,36,nan,nan
145,36,nan,nan
146,36,nan,nan
147,36,nan,nan
148,37,nan,nan
149,37,nan,nan
150,37,nan,nan
151,37,nan,nan
152,38,nan,nan
153,38,nan,nan
154,38,nan,nan
155,38,nan,nan
156,39,nan,nan
157,39,nan,nan
158,39,nan,nan
159,39,nan,nan
160,40,nan,nan
161,40,nan,nan
162,40,nan,nan
163,40,nan,nan
164,41,nan,nan
165,41,nan,nan
166,41,nan,nan
167,41,nan,nan
168,42,nan,nan
169,42,nan,nan
170,42,nan,nan
171,42,nan,nan
172,43,nan,nan
173,43,nan,nan
174,43,nan,nan
175,43,nan,nan
176,44,nan,nan
177,44,nan,nan
178,44,nan,nan
179,44,nan,nan
180,45,nan,nan
181,45,nan,nan
182,45,nan,nan
183,45,nan,nan
184,46,nan,nan
185,46,nan,nan
186,46,nan,nan
187,46,nan,nan
188,47,nan,nan
189,47,nan,nan
190,47,nan,nan
191,47,nan,nan
192,48,nan,nan
193,48,nan,nan
194,48,nan,nan
195,48,nan,nan
196,49,nan,nan
197,49,nan,nan
198,49,nan,nan
199,49,nan,nan
200,50,nan,nan
201,50,nan,nan
202,50,nan,nan
203,50,nan,nan
204,51,nan,nan
205,51,nan,nan
206,51,nan,nan
207,51,nan,nan
208,52,nan,nan
209,52,nan,nan
210,52,nan,nan
211,52,nan,nan
212,53,nan,nan
213,53,nan,nan
214,53,nan,nan
215,53,nan,nan
216,54,nan,nan
217,54,nan,nan
218,54,nan,nan
219,54,nan,nan
220,55,nan,nan
221,55,nan,nan
222,55,nan,nan
223,55,nan,nan
224,56,nan,nan
225,56,nan,nan
226,56,nan,nan
227,56,nan,nan
228,57,nan,nan
229,57,nan,nan
230,57,nan,nan
231,57,nan,nan
232,58,nan,nan
233,58,nan,nan
234,58,nan,nan
235,58,nan,nan
236,59,nan,nan
237,59,nan,nan
238,59,nan,nan
239,59,nan,nan
240,60,nan,nan
241,60,nan,nan
242,60,nan,nan
243,60,nan,nan
244,61,nan,nan
245,61,nan,nan
246,61,nan,nan
247,61,nan,nan
248,62,nan,nan
249,62,nan,nan
250,62,nan,nan
251,62,nan,nan
252,63,nan,nan
253,63,nan,nan
254,63,nan,nan
255,63,nan,nan
256,64,nan,nan
257,64,nan,nan
258,64,nan,nan
259,64,nan,nan
260,65,nan,nan
261,65,nan,nan
262,65,nan,nan
263,65,nan,nan
264,66,nan,nan
265,66,nan,nan
266,66,nan,nan
267,66,nan,nan
268,67,nan,nan
269,67,nan,nan
270,67,nan,nan
271,67,nan,nan
272,68,nan,nan
273,68,nan,nan
274,68,nan,nan
275,68,nan,nan
276,69,nan,nan
277,69,nan,nan
278,69,nan,nan
279,69,nan,nan
280,70,nan,nan
281,70,nan,nan
282,70,nan,nan
283,70,nan,nan
284,71,nan,nan
285,71,nan,nan
286,71,nan,nan
287,71,nan,nan
288,72,nan,nan
289,72,nan,nan
290,72,nan,nan
291,72,nan,nan
292,73,nan,nan
293,73,nan,nan
294,73,nan,nan
295,73,nan,nan
296,74,nan,nan
297,74,nan,nan
298,74,nan,nan
299,74,nan,nan
300,75,nan,nan
301,75,nan,nan
302,75,nan,nan
303,75,nan,nan
304,76,nan,nan
305,76,nan,nan
306,76,nan,nan
307,76,nan,nan
308,77,nan,nan
309,77,nan,nan
310,77,nan,nan
311,77,nan,nan
312,78,nan,nan
313,78,nan,nan
314,78,nan,nan
315,78,nan,nan
316,79,nan,nan
317,79,nan,nan
318,79,nan,nan
319,79,nan,nan
